id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna
EME1,6,0.44407,0.57582,0.99567,302,2,0.6884,0.73442,0.982142,390,1
CLK2,6,0.44816,0.57976,0.99567,303,2,0.13414,0.26076,0.982142,127,1
HMGB2,6,0.44898,0.58045,0.99567,304,2,0.017337,0.052223,0.842312,31,2
UBE2A,6,0.45795,0.58902,0.99567,305,2,0.543,0.66392,0.982142,340,1
SMC1B,6,0.46065,0.59157,0.99567,306,2,0.31405,0.46005,0.982142,232,2
FANCD2,6,0.4612,0.59209,0.99567,307,2,0.19816,0.3509,0.982142,166,2
HES1,6,0.46187,0.59285,0.99567,308,1,0.17706,0.32121,0.982142,148,3
UNG,6,0.46201,0.59306,0.99567,309,2,0.38016,0.5191,0.982142,259,1
POLR2H,6,0.47576,0.6055,0.99567,310,2,0.056278,0.1418,0.966399,76,3
NonTargetControl_0033,1,0.47969,0.60941,0.99567,311,0,0.52031,0.64832,0.982142,333,0
RRM2B,6,0.47994,0.60956,0.99567,312,1,0.029299,0.082169,0.854868,49,4
GADD45G,6,0.48113,0.61069,0.99567,313,1,0.01728,0.05213,0.842312,30,2
ORC3,6,0.48231,0.61187,0.99567,314,1,0.25375,0.4084,0.982142,203,2
SMC3,6,0.4835,0.61301,0.99567,315,1,0.29451,0.44294,0.982142,220,2
POLE,6,0.48468,0.61423,0.99567,316,1,0.81958,0.82261,0.982142,440,1
NonTargetControl_0031,1,0.4872,0.61656,0.99567,317,0,0.5128,0.64165,0.982142,326,0
TP73,6,0.48937,0.61854,0.99567,318,1,0.65186,0.71473,0.982142,375,1
WDR33,6,0.49098,0.62009,0.99567,319,2,0.20208,0.3571,0.982142,172,2
BUB3,6,0.49178,0.62089,0.99567,320,2,0.98108,0.98038,0.999277,519,0
TIPIN,6,0.49287,0.62207,0.99567,321,1,0.14138,0.27083,0.982142,131,2
MDM2,6,0.49338,0.62256,0.99567,322,2,0.86309,0.86188,0.982142,464,0
BRIP1,6,0.49981,0.62876,0.99567,323,1,0.41025,0.54651,0.982142,271,2
CDC7,6,0.50096,0.62994,0.99567,324,1,0.0062008,0.022576,0.800248,14,3
RAD23A,6,0.50439,0.63302,0.99567,325,1,0.088479,0.19086,0.982142,100,3
UBB,6,0.50527,0.6338,0.99567,326,2,0.48459,0.61501,0.982142,314,2
PAPD7,6,0.50685,0.63537,0.99567,327,2,0.40183,0.53875,0.982142,267,1
PMS1,6,0.5078,0.63631,0.99567,328,1,0.53979,0.66252,0.982142,339,1
NonTargetControl_0016,1,0.50836,0.6369,0.99567,329,0,0.49164,0.62131,0.982142,317,0
POLR2B,6,0.50894,0.63728,0.99567,330,1,0.12899,0.25355,0.982142,126,2
PLK1,6,0.51007,0.63823,0.99567,331,1,0.42598,0.5599,0.982142,281,2
REC8,6,0.51079,0.63879,0.99567,332,2,0.053701,0.13728,0.966399,74,2
HAUS1,6,0.51471,0.642,0.99567,333,2,0.79954,0.80662,0.982142,431,1
UBE2I,6,0.51706,0.64406,0.99567,334,2,0.52237,0.6503,0.982142,334,1
NonTargetControl_0004,1,0.51724,0.64419,0.99567,335,0,0.48276,0.61303,0.982142,313,0
SUMO1,6,0.52019,0.64709,0.99567,336,2,0.022714,0.065729,0.850679,39,2
CRY1,6,0.52237,0.6492,0.99567,337,1,0.0082602,0.028909,0.800248,18,4
PSMD11,6,0.52408,0.65106,0.99567,338,2,0.41108,0.54707,0.982142,272,2
NonTargetControl_0019,1,0.52543,0.65226,0.99567,339,0,0.47457,0.60517,0.982142,306,0
MCM6,6,0.52677,0.65351,0.99567,340,1,0.96491,0.96508,0.994445,513,0
CCNB2,6,0.52719,0.65381,0.99567,341,2,0.26172,0.41604,0.982142,209,2
PSME2,6,0.52787,0.6546,0.99567,342,1,0.50325,0.63296,0.982142,321,2
REV3L,6,0.52874,0.65529,0.99567,343,2,0.53657,0.66106,0.982142,338,1
FANCE,6,0.52896,0.65538,0.99567,344,1,0.0025234,0.0097609,0.690319,7,5
BTG2,6,0.53115,0.6573,0.99567,345,1,0.63891,0.70842,0.982142,372,1
ESPL1,6,0.53184,0.658,0.99567,346,2,0.62827,0.70328,0.982142,368,1
PTTG1,6,0.53224,0.65843,0.99567,347,1,0.40942,0.54578,0.982142,269,2
CCNO,6,0.53441,0.65947,0.99567,348,1,0.1175,0.23586,0.982142,121,3
POLR2L,6,0.53549,0.65981,0.99567,349,1,0.53184,0.65893,0.982142,336,2
NonTargetControl_0050,1,0.53669,0.66037,0.99567,350,0,0.46331,0.59437,0.982142,298,0
TP53,6,0.53765,0.6607,0.99567,351,1,0.10077,0.21068,0.982142,109,2
RPA4,6,0.5598,0.66986,0.99567,352,1,0.85468,0.85347,0.982142,459,1
AURKC,6,0.56392,0.67186,0.99567,353,1,0.11326,0.22958,0.982142,118,3
ORC5,6,0.56902,0.6744,0.99567,354,1,0.0056314,0.020671,0.800248,13,3
MCM5,6,0.59476,0.686,0.99567,355,1,0.45388,0.5849,0.982142,296,2
MSH6,6,0.59764,0.68751,0.99567,356,1,0.87869,0.87797,0.985483,472,0
NonTargetControl_0037,1,0.59915,0.68846,0.99567,357,0,0.40085,0.53786,0.982142,266,0
UBE2V2,6,0.60051,0.68927,0.99567,358,1,0.47576,0.60599,0.982142,308,2
NonTargetControl_0049,1,0.60085,0.68934,0.99567,359,0,0.39915,0.53612,0.982142,265,0
PDS5B,6,0.60808,0.6928,0.99567,360,1,0.039056,0.10517,0.8709,64,4
C17orf70,6,0.6146,0.69582,0.99567,361,1,0.025278,0.072324,0.854868,44,3
NHEJ1,6,0.62285,0.70008,0.99567,362,1,0.071222,0.16494,0.982142,87,3
CDC25C,6,0.62466,0.70128,0.99567,363,1,0.73073,0.75943,0.982142,403,1
CDC27,6,0.63006,0.70375,0.99567,364,1,0.47756,0.6078,0.982142,310,1
PSMD12,6,0.63979,0.70834,0.99567,365,1,0.93715,0.9369,0.994445,499,0
NonTargetControl_0042,1,0.64113,0.70894,0.99567,366,0,0.35887,0.50014,0.982142,251,0
POLDIP2,6,0.6424,0.70941,0.99567,367,1,0.61828,0.69823,0.982142,363,1
NonTargetControl_0028,1,0.64317,0.70984,0.99567,368,0,0.35683,0.49818,0.982142,249,0
RPA1,6,0.64587,0.7112,0.99567,369,1,0.28217,0.43266,0.982142,217,1
TOP3A,6,0.6493,0.71312,0.99567,370,1,0.14102,0.27021,0.982142,130,2
ING1,6,0.65016,0.71344,0.99567,371,1,0.22191,0.38155,0.982142,187,2
MCM2,6,0.65271,0.71479,0.99567,372,1,0.1086,0.22231,0.982142,113,2
ERCC6,6,0.65356,0.71538,0.99567,373,1,0.029605,0.082916,0.854868,51,4
DCLRE1C,6,0.66027,0.71897,0.99567,374,1,0.44898,0.58011,0.982142,293,2
ATXN3,6,0.66193,0.71977,0.99567,375,1,0.29756,0.44567,0.982142,221,1
CENPF,6,0.66524,0.7217,0.99567,376,1,0.32458,0.46997,0.982142,236,1
WRN,6,0.66933,0.72398,0.99567,377,1,0.058909,0.14587,0.966399,80,3
RPS27A,6,0.67014,0.72454,0.99567,378,1,0.25269,0.40754,0.982142,202,2
KAT5,6,0.67258,0.72557,0.99567,379,1,0.32745,0.47262,0.982142,238,2
TMEM189-UBE2V1,6,0.67419,0.72667,0.99567,380,1,0.83702,0.83698,0.982142,445,1
AURKB,6,0.67499,0.72712,0.99567,381,1,0.6192,0.69861,0.982142,364,1
MLH3,6,0.67579,0.72755,0.99567,382,1,0.010268,0.033673,0.842312,21,2
APTX,6,0.67659,0.72803,0.99567,383,1,0.2277,0.38691,0.982142,192,2
POLA2,6,0.67819,0.72913,0.99567,384,1,0.85303,0.85183,0.982142,457,1
FANCC,6,0.68057,0.73057,0.99567,385,1,0.053054,0.13576,0.966399,71,1
PSMC2,6,0.68136,0.73102,0.99567,386,1,0.76265,0.77944,0.982142,417,1
TUBB,6,0.68607,0.73377,0.99567,387,1,0.41505,0.55024,0.982142,274,1
PPP4R1,6,0.68685,0.7342,0.99567,388,1,0.030494,0.085195,0.854868,52,3
NonTargetControl_0040,1,0.69164,0.73741,0.99567,389,0,0.30836,0.45534,0.982142,229,0
NonTargetControl_0023,1,0.69983,0.74247,0.99567,390,0,0.30017,0.44815,0.982142,223,0
PRKDC,6,0.70432,0.74512,0.99567,391,1,0.79575,0.80376,0.982142,428,1
EGFR,6,0.70506,0.74539,0.99567,392,1,0.02392,0.069017,0.850679,43,3
ERCC1,6,0.71021,0.74879,0.99567,393,1,0.023233,0.067168,0.850679,40,4
POLR2A,6,0.71166,0.74979,0.99567,394,1,0.71021,0.74694,0.982142,398,1
MTOR,6,0.71671,0.75278,0.99567,395,1,0.097179,0.20541,0.982142,105,3
POLR2E,6,0.71814,0.75372,0.99567,396,1,0.34499,0.4879,0.982142,245,2
PSMD4,6,0.71885,0.75433,0.99567,397,1,0.01262,0.039968,0.842312,24,3
CEP63,6,0.72098,0.75579,0.99567,398,1,0.28237,0.43278,0.982142,218,2
TOP2A,6,0.72169,0.75622,0.99567,399,1,0.069464,0.16188,0.982142,85,3
RAD52,6,0.72239,0.75669,0.99567,400,1,0.99345,0.993,0.999277,525,0
RPA2,6,0.7245,0.75775,0.99567,401,1,0.031324,0.087194,0.854868,53,4
NonTargetControl_0024,1,0.72679,0.75904,0.99567,402,0,0.27321,0.42568,0.982142,215,1
PSMD2,6,0.72867,0.76014,0.99567,403,1,0.90375,0.90345,0.988741,484,0
XAB2,6,0.73073,0.76162,0.99567,404,1,0.45326,0.58449,0.982142,295,2
RRM2,6,0.73142,0.76214,0.99567,405,1,0.84236,0.84191,0.982142,450,1
RPA3,6,0.7402,0.76734,0.99567,406,1,0.026077,0.074229,0.854868,45,4
NonTargetControl_0041,1,0.74386,0.76913,0.99567,407,0,0.25614,0.41028,0.982142,206,1
GINS3,6,0.74482,0.76976,0.99567,408,1,0.1735,0.31621,0.982142,145,2
CRY2,6,0.74744,0.77132,0.99567,409,1,0.86191,0.8607,0.982142,463,0
MAD1L1,6,0.75003,0.77307,0.99567,410,1,0.34003,0.48409,0.982142,243,2
POLA1,6,0.75067,0.77356,0.99567,411,1,0.52641,0.65428,0.982142,335,2
CDK7,6,0.75196,0.77442,0.99567,412,1,0.20661,0.36356,0.982142,177,3
CSNK1E,6,0.75451,0.77593,0.99567,413,1,0.78289,0.79327,0.982142,424,1
HAUS4,6,0.75704,0.77795,0.99567,414,1,0.19963,0.35319,0.982142,169,3
PSMB10,6,0.76017,0.77963,0.99567,415,1,0.63539,0.70675,0.982142,371,1
GADD45A,6,0.76997,0.78602,0.998159,416,1,0.26014,0.4143,0.982142,208,2
NonTargetControl_0034,1,0.77048,0.78654,0.998159,417,0,0.22952,0.38878,0.982142,194,1
PLA2G1B,6,0.77177,0.78753,0.998159,418,1,0.080121,0.17836,0.982142,92,2
TK2,6,0.77474,0.78925,0.998159,419,1,0.51,0.6392,0.982142,325,2
TAF2,6,0.78404,0.79612,0.998159,420,1,0.58403,0.68204,0.982142,353,1
POLR1A,6,0.78575,0.79745,0.998159,421,1,0.21606,0.37606,0.982142,184,3
SLX4,6,0.78688,0.79844,0.998159,422,1,0.93654,0.93633,0.994445,498,0
ORC6,6,0.78857,0.79984,0.998159,423,1,0.85793,0.85674,0.982142,460,1
NUDT1,6,0.7908,0.8015,0.998159,424,1,0.14317,0.27333,0.982142,133,3
MSH5,6,0.79136,0.80197,0.998159,425,1,0.077345,0.17455,0.982142,91,2
CUL4A,6,0.79793,0.80711,0.998159,426,1,0.69607,0.73872,0.982142,393,1
HAUS8,6,0.80274,0.81101,0.998159,427,1,0.23919,0.3968,0.982142,199,2
NonTargetControl_0006,1,0.80461,0.81245,0.998159,428,0,0.19539,0.34694,0.982142,164,1
UBE2B,6,0.80746,0.81477,0.998159,429,1,0.33631,0.48045,0.982142,240,2
PSMD6,6,0.80952,0.81649,0.998159,430,1,0.49635,0.62629,0.982142,319,1
NonTargetControl_0026,1,0.81177,0.81841,0.998159,431,0,0.18823,0.33694,0.982142,157,1
TERT,6,0.8136,0.81998,0.998159,432,1,0.30987,0.45661,0.982142,230,2
DLGAP5,6,0.8141,0.82037,0.998159,433,1,0.85993,0.85867,0.982142,461,0
SLK,6,0.81511,0.82095,0.998159,434,1,0.36602,0.50679,0.982142,255,2
FAM175A,6,0.81611,0.82179,0.998159,435,1,0.33416,0.47864,0.982142,239,2
NonTargetControl_0045,1,0.82201,0.8267,0.998159,436,0,0.17799,0.32215,0.982142,150,1
CDC16,6,0.82202,0.8267,0.998159,437,1,0.31489,0.46072,0.982142,233,2
UBE2C,6,0.82587,0.82986,0.998159,438,1,0.058374,0.14503,0.966399,79,3
KIF11,6,0.82683,0.83063,0.998159,439,1,0.02332,0.067486,0.850679,41,2
ERCC3,6,0.82825,0.83164,0.998159,440,1,0.1975,0.34996,0.982142,165,1
USP44,6,0.82919,0.83251,0.998159,441,1,0.36267,0.5036,0.982142,253,2
GTF2H4,6,0.83383,0.83711,0.998159,442,1,0.62376,0.7007,0.982142,366,1
PSMB5,6,0.83429,0.83733,0.998159,443,1,0.93121,0.931,0.994445,495,0
POLK,6,0.83566,0.83864,0.998159,444,1,0.5986,0.68871,0.982142,356,1
PRIM1,6,0.83926,0.84159,0.998159,445,1,0.57508,0.67789,0.982142,351,1
C11orf30,6,0.84015,0.84256,0.998159,446,1,0.7583,0.77653,0.982142,414,1
SPO11,6,0.84192,0.84415,0.998159,447,1,0.2043,0.36052,0.982142,173,1
MCM4,6,0.8428,0.84518,0.998159,448,1,0.77768,0.7896,0.982142,422,1
MMS19,6,0.84324,0.84561,0.998159,449,1,0.55042,0.66717,0.982142,343,1
TOP3B,6,0.85178,0.85269,0.998369,450,1,0.19847,0.35131,0.982142,167,3
PIF1,6,0.8522,0.85308,0.998369,451,1,0.095297,0.20238,0.982142,103,2
UBE2E1,6,0.85344,0.85405,0.998369,452,1,0.25535,0.40967,0.982142,204,1
PSMD8,6,0.85385,0.8545,0.998369,453,1,0.15048,0.2834,0.982142,138,3
RB1,6,0.85672,0.85747,0.998369,454,1,0.89839,0.89777,0.987403,480,0
TRAF3IP3,6,0.86348,0.8642,0.998369,455,0,0.037291,0.10132,0.87058,61,1
CEP192,6,0.86386,0.86448,0.998369,456,0,0.94862,0.94858,0.994445,502,0
NonTargetControl_0018,1,0.86502,0.86556,0.998369,457,0,0.13498,0.26201,0.982142,128,1
KAT2A,6,0.8658,0.86635,0.998369,458,0,0.06594,0.15626,0.982142,81,2
MNAT1,6,0.86846,0.869,0.998369,459,0,0.05321,0.13608,0.966399,73,4
RECQL5,6,0.86922,0.86962,0.998369,460,0,0.78232,0.79304,0.982142,423,1
DDB1,6,0.86997,0.87031,0.998369,461,0,0.30152,0.44922,0.982142,224,2
LIG3,6,0.87293,0.87324,0.998369,462,0,0.28569,0.43535,0.982142,219,2
TREX2,6,0.87904,0.87985,0.998369,463,0,0.45469,0.58568,0.982142,297,2
KIF3B,6,0.88079,0.88127,0.998369,464,0,0.83199,0.83231,0.982142,442,1
RNF8,6,0.88114,0.88157,0.998369,465,0,0.13958,0.26808,0.982142,129,1
INO80,6,0.88149,0.88194,0.998369,466,0,0.4357,0.56834,0.982142,287,1
ALKBH3,6,0.88457,0.88529,0.998369,467,0,0.4395,0.57158,0.982142,288,2
YBX1,6,0.88759,0.88815,0.998369,468,0,0.033775,0.093527,0.854868,56,4
PSMD7,6,0.89021,0.89072,0.998369,469,0,0.16222,0.30046,0.982142,143,2
NonTargetControl_0017,1,0.8913,0.89168,0.998369,470,0,0.1087,0.22252,0.982142,114,1
RAD1,6,0.89247,0.89315,0.998369,471,0,0.33667,0.48094,0.982142,241,2
MCM3,6,0.89531,0.89618,0.998369,472,0,0.091523,0.19607,0.982142,102,2
POLR2K,6,0.89593,0.89683,0.998369,473,0,0.799,0.80625,0.982142,430,1
TDG,6,0.89747,0.89846,0.998369,474,0,0.008713,0.03003,0.800248,19,4
SPDL1,6,0.89839,0.89922,0.998369,475,0,0.84627,0.8452,0.982142,454,1
PSMC6,6,0.8987,0.89962,0.998369,476,0,0.64327,0.71058,0.982142,374,1
RBBP8,6,0.90051,0.90128,0.998369,477,0,0.42416,0.55822,0.982142,280,1
PPP2R1A,6,0.90199,0.90283,0.998369,478,0,0.23075,0.38988,0.982142,195,2
MBD4,6,0.90258,0.90333,0.998369,479,0,0.33776,0.48206,0.982142,242,1
PSMD10,6,0.90346,0.90423,0.998369,480,0,0.37464,0.51391,0.982142,258,2
MUTYH,6,0.9052,0.90617,0.998369,481,0,0.80008,0.807,0.982142,432,1
SMC6,6,0.91081,0.9117,0.998369,482,0,0.034135,0.094143,0.854868,57,3
NonTargetControl_0020,1,0.91655,0.91755,0.998369,483,0,0.083447,0.18322,0.982142,94,1
GTF2E2,6,0.91819,0.91878,0.998369,484,0,0.12871,0.25312,0.982142,125,3
SIRT1,6,0.9207,0.92147,0.998369,485,0,0.088083,0.19022,0.982142,99,3
RAD17,6,0.92506,0.92585,0.998369,486,0,0.26332,0.41742,0.982142,210,2
BUB1B,6,0.92876,0.92911,0.998369,487,0,0.51569,0.64425,0.982142,329,1
WRNIP1,6,0.93099,0.93136,0.998369,488,0,0.0005318,0.0026621,0.419554,2,4
TK1,6,0.93209,0.93246,0.998369,489,0,0.012347,0.039258,0.842312,23,4
CHAF1A,6,0.93381,0.93438,0.998369,490,0,0.11298,0.22904,0.982142,117,3
SMEK2,6,0.93403,0.93466,0.998369,491,0,0.066361,0.15697,0.982142,82,3
XRN2,6,0.93445,0.93511,0.998369,492,0,0.35009,0.49228,0.982142,247,2
APEX2,6,0.93571,0.9364,0.998369,493,0,0.028129,0.079329,0.854868,48,3
RUVBL1,6,0.93857,0.93864,0.998369,494,0,0.035306,0.096778,0.854868,59,4
ANAPC5,6,0.94151,0.94129,0.998369,495,0,0.31716,0.46296,0.982142,234,1
RBBP4,6,0.94189,0.94163,0.998369,496,0,0.44653,0.57791,0.982142,291,2
PARG,6,0.94284,0.94277,0.998369,497,0,0.11595,0.23388,0.982142,120,2
PSMC1,6,0.94359,0.94322,0.998369,498,0,0.74809,0.77016,0.982142,410,1
PSMB6,6,0.94433,0.94384,0.998369,499,0,0.072455,0.1672,0.982142,88,2
CLSPN,6,0.94651,0.94617,0.998369,500,0,0.0044212,0.016486,0.800248,10,2
POLR2F,6,0.94862,0.94849,0.998369,501,0,0.84541,0.8444,0.982142,453,1
HAUS2,6,0.95262,0.95232,0.998369,502,0,0.0073486,0.026462,0.800248,17,5
TERF2IP,6,0.95421,0.95394,0.998369,503,0,0.47172,0.60272,0.982142,304,2
LIG1,6,0.95484,0.95458,0.998369,504,0,0.15393,0.288,0.982142,139,2
NonTargetControl_0021,1,0.95717,0.95721,0.998369,505,0,0.042833,0.11348,0.923567,65,1
VCP,6,0.95901,0.95915,0.998369,506,0,0.42803,0.56171,0.982142,283,1
NCOA6,6,0.96427,0.96452,0.998369,507,0,0.42674,0.56055,0.982142,282,1
ORC2,6,0.96758,0.96754,0.998369,508,0,0.65693,0.71735,0.982142,378,1
TP53BP1,6,0.96908,0.96887,0.998369,509,0,0.013237,0.04165,0.842312,25,3
PSMD5,6,0.96919,0.96892,0.998369,510,0,0.51314,0.64202,0.982142,327,2
FBXO5,6,0.97111,0.97092,0.998369,511,0,0.047119,0.12282,0.94411,68,4
BUB1,6,0.97293,0.9726,0.998369,512,0,0.0088322,0.030198,0.800248,20,3
GINS2,6,0.97303,0.97281,0.998369,513,0,0.2728,0.42536,0.982142,214,2
TNIK,6,0.97855,0.97832,0.998369,514,0,0.0030359,0.011648,0.690319,8,3
WEE1,6,0.97896,0.97862,0.998369,515,0,0.20936,0.36726,0.982142,180,2
MCM8,6,0.98039,0.98024,0.998369,516,0,0.86503,0.86354,0.982142,466,0
CCNB1,6,0.98218,0.98194,0.998369,517,0,0.87798,0.8772,0.985483,470,0
CHTF8,6,0.98295,0.98275,0.998369,518,0,0.21368,0.37273,0.982142,181,3
KIF23,6,0.98491,0.9846,0.998369,519,0,0.07053,0.1636,0.982142,86,3
HAUS3,6,0.9857,0.98549,0.998369,520,0,0.0452,0.11869,0.938895,67,3
EME2,6,0.986,0.98577,0.998369,521,0,0.34674,0.48904,0.982142,246,2
CDKN1A,6,0.98617,0.98592,0.998369,522,0,0.00065269,0.0031478,0.419554,3,5
FAN1,6,0.98629,0.98609,0.998369,523,0,0.1899,0.33909,0.982142,159,3
PKMYT1,6,0.98797,0.98792,0.998369,524,0,0.043456,0.11501,0.923567,66,4
NonTargetControl_0038,1,0.98891,0.98895,0.998369,525,0,0.011092,0.03597,0.842312,22,1
CIB1,6,0.99166,0.99129,0.998824,526,0,0.0071459,0.025733,0.800248,16,4
ORC4,6,0.99618,0.99629,0.999692,527,0,0.14461,0.2755,0.982142,134,2
ALKBH2,6,0.99876,0.99857,0.999692,528,0,0.44243,0.57455,0.982142,289,2
ATRIP,6,0.99883,0.99865,0.999692,529,0,0.0013256,0.0055016,0.485974,6,5
HDAC4,6,0.99969,0.99969,0.999692,530,0,4.06E-05,0.00021483,0.113861,1,6
