id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna
MCM6,6,0.49735,0.62868,0.997909,303,2,0.57056,0.69515,0.988947,371,2
LIG3,6,0.50211,0.63306,0.997909,304,2,0.0079472,0.02932,0.784071,19,4
PSMB2,6,0.50553,0.6359,0.997909,305,1,0.85261,0.85861,0.99488,454,1
RAD50,6,0.50921,0.63913,0.997909,306,2,0.85094,0.85727,0.99488,451,1
DICER1,6,0.51314,0.64256,0.997909,307,2,0.06929,0.17014,0.930437,90,2
PSMD4,6,0.51569,0.64471,0.997909,308,1,0.13958,0.27763,0.930437,149,2
MLH3,6,0.51862,0.64742,0.997909,309,2,0.12871,0.26392,0.930437,144,3
ALKBH3,6,0.51904,0.64785,0.997909,310,1,0.44829,0.59166,0.963501,324,1
GINS1,6,0.52015,0.64897,0.997909,311,1,0.7321,0.784,0.992521,418,1
MAD1L1,6,0.52175,0.6505,0.997909,312,2,0.26913,0.44583,0.943849,250,2
RFC2,6,0.52408,0.6529,0.997909,313,2,0.79301,0.81791,0.99488,432,1
PARP2,6,0.52486,0.65336,0.997909,314,2,0.092512,0.2131,0.930437,113,2
TERF2,6,0.52641,0.65469,0.997909,315,2,0.68057,0.75979,0.988947,405,1
INPPL1,6,0.52719,0.65519,0.997909,316,2,0.76079,0.79829,0.99488,422,1
TP53,6,0.52787,0.6559,0.997909,317,1,0.035561,0.099486,0.930437,49,4
TOP2B,6,0.53029,0.65757,0.997909,318,2,0.0010235,0.0046236,0.408416,6,3
TREX1,6,0.53184,0.65897,0.997909,319,2,0.11933,0.25092,0.930437,138,3
PPP4C,6,0.53332,0.66013,0.997909,320,1,0.012444,0.043817,0.784071,27,4
POLK,6,0.53493,0.66184,0.997909,321,2,0.45632,0.5982,0.963501,329,2
HES1,6,0.53549,0.66239,0.997909,322,1,0.0071725,0.026368,0.784071,17,4
PSMA3,6,0.53647,0.66311,0.997909,323,2,0.18038,0.33151,0.930437,179,3
UBB,6,0.54261,0.66874,0.997909,324,2,0.48937,0.62616,0.975276,339,1
NonTargetControl_0047,1,0.54454,0.67092,0.997909,325,0,0.45546,0.59743,0.963501,327,0
RAD23B,6,0.54725,0.67341,0.997909,326,1,0.097834,0.22058,0.930437,119,3
NonTargetControl_0025,1,0.54761,0.67389,0.997909,327,0,0.45239,0.59517,0.963501,326,0
KIF3B,6,0.54936,0.67533,0.997909,328,1,0.082885,0.1984,0.930437,106,4
KIF23,6,0.55024,0.67604,0.997909,329,2,0.4582,0.59992,0.963501,330,1
PSMC2,6,0.55176,0.67748,0.997909,330,2,0.79357,0.81834,0.99488,433,1
NonTargetControl_0009,1,0.55819,0.6831,0.997909,331,0,0.44181,0.5862,0.963501,320,0
RFC1,6,0.55877,0.68353,0.997909,332,1,0.92785,0.92837,0.99488,488,0
HFM1,6,0.56007,0.68467,0.997909,333,2,0.32494,0.49627,0.95786,273,2
FANCF,6,0.56083,0.6854,0.997909,334,1,0.93756,0.93788,0.99488,494,0
MCM3,6,0.56383,0.68818,0.997909,335,2,0.34211,0.5098,0.95786,280,1
ANAPC2,6,0.56494,0.68906,0.997909,336,1,0.56597,0.69067,0.988947,369,1
PRKDC,6,0.57724,0.70048,0.997909,337,2,0.95515,0.95534,0.99488,503,0
NonTargetControl_0015,1,0.58276,0.7027,0.997909,338,0,0.41724,0.56681,0.958646,313,0
TUBB1,6,0.58304,0.70283,0.997909,339,1,0.07702,0.18652,0.930437,98,4
NonTargetControl_0016,1,0.58311,0.70287,0.997909,340,0,0.41689,0.56653,0.958646,312,0
POLH,6,0.58502,0.70365,0.997909,341,1,0.19161,0.34664,0.930437,193,3
NonTargetControl_0029,1,0.59164,0.70638,0.997909,342,0,0.40836,0.56037,0.958646,307,0
XRCC6,6,0.59282,0.70692,0.997909,343,1,0.06594,0.16295,0.930437,85,2
NonTargetControl_0033,1,0.59505,0.70774,0.997909,344,0,0.40495,0.5577,0.958646,306,0
UNG,6,0.60241,0.71069,0.997909,345,1,0.35429,0.51869,0.95786,287,2
NonTargetControl_0014,1,0.60256,0.71075,0.997909,346,0,0.39744,0.55181,0.958646,303,0
NonTargetControl_0024,1,0.60427,0.71139,0.997909,347,0,0.39573,0.55049,0.958646,301,0
PLK1,6,0.60431,0.71139,0.997909,348,1,0.94879,0.9489,0.99488,497,0
NonTargetControl_0042,1,0.60461,0.71157,0.997909,349,0,0.39539,0.55019,0.958646,300,0
RAD1,6,0.60808,0.71309,0.997909,350,1,0.73346,0.78465,0.992521,419,1
NBN,6,0.61181,0.7146,0.997909,351,1,0.9187,0.91927,0.99488,484,0
PARP3,6,0.6192,0.7182,0.997909,352,1,0.2043,0.36351,0.930437,203,2
CENPF,6,0.62376,0.72009,0.997909,353,1,0.24892,0.42063,0.936744,234,1
DDB2,6,0.62647,0.72129,0.997909,354,1,0.012347,0.043536,0.784071,26,3
APEX1,6,0.62917,0.72231,0.997909,355,1,0.62737,0.73789,0.988947,393,1
ERCC4,6,0.63095,0.72304,0.997909,356,1,0.20195,0.36041,0.930437,201,3
NonTargetControl_0004,1,0.63259,0.72379,0.997909,357,0,0.36741,0.52932,0.958646,291,0
SMC6,6,0.63451,0.72463,0.997909,358,1,0.37356,0.53377,0.958646,293,2
CSNK1D,6,0.63539,0.72514,0.997909,359,1,0.7006,0.76889,0.988947,408,1
MGMT,6,0.63628,0.72538,0.997909,360,1,0.17159,0.32009,0.930437,174,1
TMEM189-UBE2V1,6,0.63716,0.72568,0.997909,361,1,0.41191,0.56308,0.958646,308,2
PARG,6,0.63891,0.72652,0.997909,362,1,0.543,0.67092,0.987422,360,2
NonTargetControl_0021,1,0.64863,0.73096,0.997909,363,0,0.35137,0.5163,0.95786,285,0
PARP1,6,0.6493,0.73128,0.997909,364,1,0.047168,0.12433,0.930437,64,2
NTHL1,6,0.65271,0.73287,0.997909,365,1,0.013237,0.046507,0.784071,29,2
NonTargetControl_0018,1,0.65478,0.73339,0.997909,366,0,0.34522,0.51187,0.95786,283,0
FANCC,6,0.6611,0.73657,0.997909,367,1,0.31268,0.48609,0.955738,269,1
TK2,6,0.66276,0.73739,0.997909,368,1,0.14188,0.28043,0.930437,152,3
NCOA6,6,0.66442,0.73825,0.997909,369,1,0.07443,0.1814,0.930437,96,2
NonTargetControl_0030,1,0.66877,0.74047,0.997909,370,0,0.33123,0.5015,0.95786,275,0
WRN,6,0.67014,0.74113,0.997909,371,1,0.28104,0.46044,0.947571,257,3
GTF2H3,6,0.67096,0.74163,0.997909,372,1,0.10468,0.23018,0.930437,126,2
ERCC1,6,0.67177,0.74191,0.997909,373,1,0.01447,0.050075,0.784071,33,3
NonTargetControl_0043,1,0.67218,0.74208,0.997909,374,0,0.32782,0.49859,0.95786,274,0
UBE2V1,6,0.67419,0.74303,0.997909,375,1,0.16943,0.31766,0.930437,172,3
RAD9B,6,0.67499,0.74327,0.997909,376,1,0.88457,0.88516,0.99488,470,1
XRCC1,6,0.67978,0.74568,0.997909,377,1,0.0146,0.050299,0.784071,34,2
RECQL4,6,0.6845,0.74809,0.997909,378,1,0.53107,0.66078,0.982403,356,2
NonTargetControl_0017,1,0.68857,0.75032,0.997909,379,0,0.31143,0.48538,0.955738,267,1
ORC4,6,0.68995,0.75125,0.997909,380,1,0.64587,0.74542,0.988947,395,1
POLD4,6,0.69149,0.75204,0.997909,381,1,0.082693,0.19801,0.930437,105,3
NonTargetControl_0045,1,0.69437,0.7534,0.997909,382,0,0.30563,0.48103,0.955738,264,1
PDS5B,6,0.7006,0.75652,0.997909,383,1,0.23237,0.39913,0.936744,223,2
GADD45G,6,0.70209,0.75729,0.997909,384,1,0.7058,0.77133,0.988947,410,1
PSMD5,6,0.70284,0.75772,0.997909,385,1,0.10549,0.23128,0.930437,127,3
XPA,6,0.70654,0.75936,0.997909,386,1,0.67014,0.75545,0.988947,401,1
CCNB2,6,0.70728,0.75984,0.997909,387,1,0.83059,0.8424,0.99488,444,1
TIPIN,6,0.70948,0.76113,0.997909,388,1,0.1198,0.25157,0.930437,140,3
MCM10,6,0.71166,0.76239,0.997909,389,1,0.92168,0.92228,0.99488,486,0
CDC6,6,0.71384,0.76364,0.997909,390,1,0.14896,0.28962,0.930437,158,2
NonTargetControl_0003,1,0.71758,0.7656,0.997909,391,0,0.28242,0.46246,0.947571,258,1
CLSPN,6,0.71956,0.76676,0.997909,392,1,0.0043546,0.016897,0.784071,9,4
POLD1,6,0.72169,0.76818,0.997909,393,1,0.17959,0.33038,0.930437,178,3
DLGAP5,6,0.72659,0.7707,0.997909,394,1,0.033667,0.095787,0.930437,44,3
CHEK2,6,0.73482,0.77507,0.997909,395,1,0.058374,0.14766,0.930437,78,3
CCNO,6,0.73685,0.77632,0.997909,396,1,0.76937,0.80326,0.99488,425,1
NonTargetControl_0019,1,0.73805,0.77698,0.997909,397,0,0.26195,0.43705,0.941931,245,1
NonTargetControl_0046,1,0.74556,0.78137,0.997909,398,0,0.25444,0.42749,0.936744,241,1
PSMA7,6,0.74744,0.78237,0.997909,399,1,0.037495,0.1035,0.930437,52,2
PSMC5,6,0.75323,0.78555,0.997909,400,1,0.56699,0.6917,0.988947,370,1
PIF1,6,0.75451,0.78624,0.997909,401,1,0.26491,0.44075,0.941931,248,2
POLD2,6,0.75704,0.78789,0.997909,402,1,0.50553,0.63984,0.975276,343,1
NonTargetControl_0008,1,0.75853,0.78865,0.997909,403,0,0.24147,0.41098,0.936744,229,1
ING1,6,0.76203,0.79046,0.997909,404,1,0.41274,0.56373,0.958646,309,2
UBE2V2,6,0.76327,0.79125,0.997909,405,1,0.91768,0.91832,0.99488,483,0
TP53BP1,6,0.77057,0.79566,0.997909,406,1,0.00075072,0.0035588,0.377228,5,4
PSMD6,6,0.77117,0.79612,0.997909,407,1,0.22031,0.38307,0.935121,217,2
NonTargetControl_0026,1,0.77287,0.79728,0.997909,408,0,0.22713,0.39188,0.935577,222,1
WDR33,6,0.77356,0.79767,0.997909,409,1,0.30364,0.47955,0.955738,262,2
CDC34,6,0.77885,0.80128,0.997909,410,1,0.44704,0.5908,0.963501,323,2
PSMD14,6,0.78117,0.8027,0.997909,411,1,0.90404,0.90451,0.99488,479,0
ORC1,6,0.788,0.80737,0.997909,412,1,0.31489,0.488,0.955738,270,2
RMI1,6,0.78857,0.808,0.997909,413,1,0.087554,0.20556,0.930437,110,2
NonTargetControl_0035,1,0.7913,0.80965,0.997909,414,0,0.2087,0.36911,0.930437,206,1
ANAPC1,6,0.79191,0.80999,0.997909,415,1,0.26332,0.43879,0.941931,246,2
BUB1,6,0.7963,0.81316,0.997909,416,1,0.065054,0.16128,0.930437,84,4
TPR,6,0.799,0.81516,0.997909,417,1,0.12139,0.25387,0.930437,141,2
AURKC,6,0.79954,0.8155,0.997909,418,1,0.072702,0.1778,0.930437,94,3
NonTargetControl_0020,1,0.80256,0.81753,0.997909,419,0,0.19744,0.35404,0.930437,197,1
TREX2,6,0.80327,0.81796,0.997909,420,1,0.24971,0.42155,0.936744,235,3
NEIL1,6,0.80589,0.81977,0.997909,421,1,0.0086472,0.031487,0.784071,20,4
NUDT1,6,0.80694,0.82056,0.997909,422,1,0.27593,0.45418,0.943991,255,2
CHAF1A,6,0.80746,0.82095,0.997909,423,1,0.013555,0.047497,0.784071,30,5
MCM7,6,0.80849,0.82159,0.997909,424,1,0.45574,0.59767,0.963501,328,1
MCM2,6,0.81004,0.82246,0.997909,425,1,0.31567,0.48869,0.955738,271,1
NonTargetControl_0037,1,0.81246,0.82409,0.997909,426,0,0.18754,0.34068,0.930437,187,1
EGFR,6,0.82007,0.82984,0.997909,427,1,0.34003,0.50855,0.95786,279,2
YBX1,6,0.82396,0.83253,0.997909,428,1,0.56007,0.68561,0.987422,368,2
PSMD8,6,0.82492,0.8333,0.997909,429,1,0.10078,0.22454,0.930437,121,3
SMC3,6,0.82587,0.83392,0.997909,430,1,0.14534,0.28518,0.930437,154,2
MSH3,6,0.82635,0.83427,0.997909,431,1,0.30968,0.48396,0.955738,266,2
SMC1B,6,0.82825,0.83545,0.997909,432,1,0.073721,0.17996,0.930437,95,3
CHD4,6,0.82919,0.83618,0.997909,433,1,0.27122,0.44841,0.943849,251,2
POLDIP2,6,0.83012,0.83666,0.997909,434,1,0.060706,0.15303,0.930437,79,3
NonTargetControl_0050,1,0.83328,0.83941,0.997909,435,0,0.16672,0.31378,0.930437,170,1
FBXW7,6,0.83475,0.84051,0.997909,436,1,0.75067,0.79291,0.99488,420,1
RMI2,6,0.8352,0.84083,0.997909,437,1,0.60562,0.72557,0.988947,383,2
MTOR,6,0.83611,0.84156,0.997909,438,1,0.46795,0.60834,0.968231,333,2
POLR1B,6,0.8501,0.8529,0.997909,439,1,0.16621,0.31312,0.930437,169,3
CEP63,6,0.85052,0.85319,0.997909,440,1,0.58827,0.71058,0.988947,378,2
PSMF1,6,0.85261,0.85501,0.997909,441,1,0.62557,0.7373,0.988947,392,1
PAPD7,6,0.85303,0.85527,0.997909,442,1,0.18149,0.33298,0.930437,181,3
CHEK1,6,0.8555,0.85717,0.997909,443,1,0.093412,0.21409,0.930437,114,2
MUTYH,6,0.85672,0.8582,0.997909,444,1,0.22673,0.39129,0.935577,221,2
ORC6,6,0.85753,0.85904,0.997909,445,1,0.1029,0.22738,0.930437,124,3
POLR2A,6,0.85993,0.86104,0.997909,446,1,0.48138,0.61929,0.973955,337,2
GINS3,6,0.86152,0.86239,0.997909,447,1,0.16514,0.31169,0.930437,167,3
PSME4,6,0.8623,0.86293,0.997909,448,1,0.41357,0.56448,0.958646,310,2
TNP1,6,0.86269,0.86338,0.997909,449,1,0.036882,0.10229,0.930437,50,4
TOP3B,6,0.86348,0.8641,0.997909,450,1,0.30213,0.47851,0.955738,261,1
REC8,6,0.86386,0.86433,0.997909,451,1,0.44489,0.58904,0.963501,322,2
PSMD9,6,0.8658,0.8662,0.997909,452,1,0.34422,0.51116,0.95786,281,2
DMC1,6,0.86733,0.86767,0.997909,453,1,0.11212,0.24143,0.930437,133,3
UBE2D1,6,0.8733,0.87324,0.997909,454,1,0.10462,0.23012,0.930437,125,3
OXR1,6,0.87403,0.87395,0.997909,455,1,0.95099,0.95131,0.99488,500,0
TOP3A,6,0.87656,0.87677,0.997909,456,1,0.042473,0.11423,0.930437,60,4
FBXO5,6,0.87763,0.8781,0.997909,457,1,0.42416,0.57225,0.960318,315,2
CDKN1A,6,0.87869,0.87909,0.997909,458,1,0.0022208,0.0088829,0.67256,7,5
MSH6,6,0.87904,0.87929,0.997909,459,1,0.59409,0.7157,0.988947,379,2
NonTargetControl_0040,1,0.88038,0.88047,0.997909,460,0,0.11962,0.25131,0.930437,139,1
SMEK1,6,0.88079,0.88073,0.997909,461,1,0.13062,0.26623,0.930437,145,3
RAD17,6,0.88287,0.88305,0.997909,462,0,0.25433,0.4273,0.936744,240,2
RAD21L1,6,0.88457,0.88456,0.997909,463,0,0.055039,0.14107,0.930437,74,4
MCM4,6,0.88989,0.88955,0.997909,464,0,0.98253,0.98282,0.99488,521,0
PSMD11,6,0.89086,0.89048,0.997909,465,0,0.50764,0.64146,0.975276,346,2
XPC,6,0.8931,0.89291,0.997909,466,0,0.023071,0.070418,0.930437,38,3
NonTargetControl_0041,1,0.89334,0.89321,0.997909,467,0,0.10666,0.23304,0.930437,129,1
NonTargetControl_0022,1,0.89881,0.89829,0.997909,468,0,0.10119,0.22515,0.930437,122,1
TEP1,6,0.90404,0.90414,0.997909,469,0,0.069464,0.17044,0.930437,91,3
MBD4,6,0.90577,0.90593,0.997909,470,0,0.25034,0.4225,0.936744,236,3
C11orf30,6,0.90663,0.90675,0.997909,471,0,0.049133,0.12784,0.930437,65,1
MLH1,6,0.90776,0.90793,0.997909,472,0,0.41523,0.56554,0.958646,311,2
SMUG1,6,0.90888,0.90894,0.997909,473,0,0.033608,0.095582,0.930437,43,4
ABL1,6,0.90943,0.90963,0.997909,474,0,0.0065417,0.024332,0.784071,14,4
RPA2,6,0.91081,0.91096,0.997909,475,0,0.17198,0.32052,0.930437,175,3
NonTargetControl_0036,1,0.91314,0.91314,0.997909,476,0,0.08686,0.20444,0.930437,109,1
CIB1,6,0.91587,0.91583,0.997909,478,0,0.01405,0.049103,0.784071,31,4
NonTargetControl_0034,1,0.91587,0.91583,0.997909,477,0,0.08413,0.20076,0.930437,107,1
MMS19,6,0.91717,0.91708,0.997909,479,0,0.012573,0.044377,0.784071,28,3
CCNE1,6,0.91768,0.91748,0.997909,480,0,0.16354,0.3095,0.930437,166,3
KAT2A,6,0.9187,0.91852,0.997909,481,0,0.19192,0.34712,0.930437,194,3
NonTargetControl_0048,1,0.92235,0.92261,0.997909,482,0,0.077645,0.18772,0.930437,100,1
TOP2A,6,0.92242,0.92269,0.997909,483,0,0.041252,0.11154,0.930437,57,1
DCLRE1C,6,0.92434,0.92443,0.997909,484,0,0.30485,0.48058,0.955738,263,2
TAF2,6,0.92506,0.92517,0.997909,485,0,0.42803,0.57522,0.960318,317,1
PSMD7,6,0.92576,0.92596,0.997909,486,0,0.53493,0.66399,0.983005,358,2
SLK,6,0.92693,0.92734,0.997909,487,0,0.38153,0.53999,0.958646,296,2
PSME2,6,0.92966,0.93005,0.997909,488,0,0.35358,0.51811,0.95786,286,2
IGF1R,6,0.93274,0.93283,0.997909,489,0,0.0096345,0.034681,0.784071,22,5
PSMB6,6,0.93403,0.93418,0.997909,490,0,0.71956,0.7781,0.988947,417,1
ALKBH2,6,0.9355,0.93573,0.997909,491,0,0.068723,0.16904,0.930437,89,4
PSME1,6,0.93715,0.93715,0.997909,492,0,0.283,0.46306,0.947571,259,3
CETN2,6,0.93776,0.93763,0.997909,493,0,0.51549,0.64776,0.975276,352,2
REV1,6,0.93976,0.93974,0.997909,494,0,0.0041237,0.016,0.784071,8,3
LIG1,6,0.94015,0.93999,0.997909,495,0,0.25348,0.42626,0.936744,238,3
ZBTB32,6,0.94303,0.94303,0.997909,496,0,0.060771,0.15327,0.930437,80,4
NonTargetControl_0028,1,0.94556,0.94533,0.997909,497,0,0.054437,0.13971,0.930437,72,1
ESPL1,6,0.94633,0.94611,0.997909,498,0,0.1896,0.3437,0.930437,190,3
RB1,6,0.94792,0.94791,0.997909,499,0,0.18894,0.34262,0.930437,189,2
POLA2,6,0.94827,0.94824,0.997909,500,0,0.70654,0.77171,0.988947,411,1
HDAC4,6,0.94862,0.94858,0.997909,501,0,0.0002127,0.00098076,0.12995,4,5
PLA2G1B,6,0.95115,0.95138,0.997909,502,0,0.18342,0.33562,0.930437,183,2
CDC25C,6,0.95262,0.95269,0.997909,503,0,0.70728,0.77225,0.988947,412,1
EME2,6,0.95468,0.95475,0.997909,504,0,0.18764,0.34086,0.930437,188,3
NonTargetControl_0039,1,0.95648,0.95669,0.997909,505,0,0.043515,0.11667,0.930437,62,1
RECQL5,6,0.95756,0.95794,0.997909,506,0,0.13532,0.27275,0.930437,147,3
RRN3,6,0.95858,0.95887,0.997909,507,0,0.0071459,0.026256,0.784071,16,2
WRNIP1,6,0.96055,0.961,0.997909,508,0,0.077741,0.18794,0.930437,101,3
PPP2R1A,6,0.96337,0.96381,0.997909,509,0,0.053054,0.13664,0.930437,69,2
ERCC3,6,0.96376,0.96425,0.997909,510,0,0.057146,0.14531,0.930437,76,4
DDB1,6,0.96565,0.9659,0.997909,511,0,0.23543,0.40302,0.936744,226,3
TNIK,6,0.96782,0.96765,0.997909,512,0,0.0056085,0.021175,0.784071,11,5
PMS1,6,0.96874,0.96833,0.997909,513,0,0.19047,0.34505,0.930437,192,3
PML,6,0.96964,0.96926,0.997909,514,0,0.1311,0.26713,0.930437,146,3
GTF2H5,6,0.97211,0.97204,0.997909,515,0,0.55479,0.68127,0.987422,365,2
REPIN1,6,0.97252,0.9724,0.997909,516,0,0.0058583,0.022034,0.784071,12,2
ATRIP,6,0.97499,0.97496,0.997909,517,0,0.053436,0.13765,0.930437,70,4
TERT,6,0.97735,0.97722,0.997909,518,0,0.051642,0.13328,0.930437,67,4
BRIP1,6,0.97787,0.9778,0.997909,519,0,0.17106,0.3194,0.930437,173,3
GTF2H4,6,0.98174,0.98189,0.997909,520,0,0.041342,0.11165,0.930437,58,4
NEIL2,6,0.98534,0.98542,0.997909,521,0,0.27391,0.45164,0.943849,253,3
RAD23A,6,0.98863,0.98848,0.997909,522,0,0.054119,0.139,0.930437,71,4
ERCC6,6,0.98948,0.98916,0.997909,523,0,0.03953,0.1081,0.930437,54,4
NonTargetControl_0038,1,0.98993,0.9896,0.997909,524,0,0.010068,0.03597,0.784071,24,1
PSMD10,6,0.99002,0.9897,0.997909,525,0,0.0097403,0.035018,0.784071,23,5
GTF2E2,6,0.99218,0.99181,0.997909,526,0,0.04189,0.11303,0.930437,59,4
DCLRE1A,6,0.99335,0.99297,0.997909,527,0,6.03E-05,0.00042033,0.111386,2,5
CCNB1,6,0.99459,0.99414,0.997909,528,0,0.077307,0.18706,0.930437,99,4
RNF4,6,0.9968,0.99639,0.998269,529,0,8.58E-06,4.67E-05,0.024752,1,4
TAF5L,6,0.99988,0.99993,0.999935,530,0,0.00011648,0.00066318,0.117162,3,6
